Time (ms),Tendon Contraction (mm),M1 X (mm),M1Y,M2 X,M2 Y,M3 X,M3Y,M4X,M4Y,Markers from bottom to top
14483.333,0.04923080116,368.52698,153.0694,360.56265,131.16632,357.81277,51.135456,366.2619,28.725031,
14500,0.03880054667,368.34564,153.185,360.43167,131.2076,357.85358,51.158611,366.34848,28.728304,
14516.667,0.02837029219,367.99863,153.34402,360.25641,131.24597,357.94534,51.17083,366.48721,28.742329,
14533.333,0.01794003771,367.70941,153.47122,360.12106,131.33493,357.98978,51.234283,366.57404,28.754227,
14550,0.007509783227,367.61966,153.55571,360.1084,131.38817,357.98743,51.260429,366.54352,28.765024,
14566.667,1.151917306,367.70911,153.61942,360.16882,131.4207,357.94833,51.275715,366.42004,28.723,
14583.333,4.817108735,368.08353,153.39682,360.28375,131.39861,357.83655,51.377281,366.16101,28.765797,
14600,8.482300165,369.46252,152.33672,360.57663,131.13863,357.92557,51.806923,366.33957,29.328882,
14616.667,12.14749159,372.28354,150.16533,361.27673,130.51514,358.7554,52.775883,368.77057,31.382561,
14633.333,15.76032315,375.59985,147.15698,362.22058,129.70184,360.1954,53.964287,372.47269,34.456917,
14650,18.53790492,377.69467,144.51109,362.84473,129.10681,361.58371,55.014069,375.53021,37.313431,
14666.667,18.54835599,378.92969,142.37776,363.0379,128.64793,362.68451,55.904018,377.91431,39.959049,
14683.333,18.55880706,379.67731,140.36238,362.96933,128.2643,363.49561,56.567337,379.62976,42.295181,
14700,18.56925814,380.31375,138.67627,362.93225,127.93033,364.1275,57.160053,380.96866,44.376022,
14716.667,18.57970921,380.92416,137.37103,363.14786,127.66358,364.60629,57.499886,381.79562,45.655739,
14733.333,18.59016028,381.46814,136.36787,363.40735,127.49824,364.91666,57.811028,382.28555,46.702629,
14750,18.60061136,382.02872,135.30202,363.63846,127.33608,365.14838,58.063789,382.69443,47.67659,
14766.667,18.61106243,382.04257,135.03717,363.58972,127.3964,365.09702,58.193481,382.70532,48.076469,
14783.333,18.6215135,381.7536,135.16843,363.36151,127.55025,364.98721,58.292862,382.59149,48.296196,
14800,18.63196458,381.56555,135.34673,363.20703,127.70539,364.98779,58.339703,382.65378,48.503242,
14816.667,18.64241565,381.57364,135.43364,363.18414,127.84193,364.8996,58.384857,382.58588,48.576374,
14833.333,18.65286672,381.57724,135.52011,363.17264,127.97658,364.75754,58.504284,382.44379,48.658813,
14850,18.6633178,381.50812,135.7019,363.11609,128.13641,364.67166,58.565941,382.3511,48.71114,
14866.667,18.67376887,381.39343,135.8558,363.01862,128.29214,364.63538,58.660545,382.30978,48.848068,
14883.333,18.68421994,381.3533,135.92665,362.98404,128.35651,364.61209,58.728443,382.2984,48.924713,
14900,18.69467102,381.31259,135.99936,362.97485,128.42592,364.54288,58.752701,382.25589,48.951103,
14916.667,18.70512209,381.27628,136.03902,362.96539,128.48016,364.50378,58.742172,382.19748,48.92128,
14933.333,18.71557316,381.26697,136.01112,362.95807,128.45105,364.52832,58.699532,382.19904,48.90818,
14950,18.72602423,381.20825,136.01567,362.97171,128.45032,364.53751,58.626713,382.17545,48.864674,
14966.667,18.73647531,381.1861,135.96024,362.97037,128.37511,364.54898,58.518021,382.16833,48.797081,
14983.333,18.74692638,381.17209,135.89758,362.96158,128.31114,364.53336,58.401382,382.13763,48.708923,
15000,18.75737745,381.12985,135.81535,362.97742,128.21704,364.53845,58.270042,382.13135,48.600742,
15016.667,18.76782853,381.09265,135.76372,362.96732,128.16772,364.53589,58.158501,382.10358,48.478844,
15033.333,18.7782796,381.1134,135.67026,362.94571,128.08464,364.49612,58.038883,382.05841,48.36459,
15050,18.78873067,381.08115,135.61201,362.92169,128.02263,364.44299,57.90189,382.00034,48.258842,
15066.667,18.79918175,381.09424,135.53209,362.89938,127.94363,364.3558,57.790001,381.95639,48.123234,
15083.333,18.80963282,381.19327,135.42993,362.96875,127.91845,364.27728,57.674156,381.82401,47.950008,
15100,18.82008389,381.2312,136.26085,363.12405,128.07928,363.98709,57.145458,381.46545,46.851273,
15116.667,18.83053497,379.56473,139.51476,362.80386,128.75504,362.77545,55.697411,379.52933,43.307167,
15133.333,18.84098604,377.03925,143.01546,362.05933,129.57259,360.79535,54.276039,375.82779,38.965057,
15150,18.22123739,374.93045,145.87444,361.40317,130.15515,359.15472,53.114437,372.68457,35.644176,
15166.667,14.66076572,372.81027,148.40916,361.00623,130.58888,357.91837,52.240192,369.62497,32.905006,
15183.333,10.94321441,371.24661,150.0787,360.79602,130.9063,357.32785,51.955959,367.80927,31.50684,
15200,7.225663103,371.05261,150.58501,360.80545,130.99232,357.55695,52.038399,368.10461,31.440861,
15216.667,3.665191429,371.09576,150.71436,360.83417,130.99094,358.01971,52.1875,368.73505,31.527418,
15233.333,0.3133231791,370.62766,151.03812,360.74619,131.10538,358.14236,52.250351,368.80811,31.493246,
15250,0.3028721058,369.90884,151.46634,360.48233,131.2103,357.94464,52.218525,368.26965,31.171591,
15266.667,0.2924210324,369.53171,151.66212,360.31012,131.23718,357.76984,52.045593,367.81232,30.78199,
15283.333,0.2819699591,369.57086,151.69064,360.41589,131.21466,357.83813,51.956806,367.79791,30.583073,
15300,0.2715188857,369.75595,151.71809,360.61243,131.18402,357.98883,51.950756,367.87738,30.456018,
15316.667,0.2610678124,369.88315,151.72874,360.75052,131.15889,358.04517,51.895657,367.7887,30.290131,
15333.333,0.250616739,369.89322,151.78204,360.74356,131.14122,357.99655,51.885098,367.63803,30.155014,
15350,0.2401656657,369.57706,151.91458,360.70682,131.15952,357.98596,51.858322,367.52039,30.06583,
15366.667,0.2297145923,369.26569,152.10547,360.55161,131.22,357.98468,51.792759,367.39404,29.9352,
15383.333,0.219263519,369.07779,152.25211,360.50003,131.22165,357.99734,51.78479,367.38132,29.854374,
15400,0.2088124456,369.10672,152.29558,360.53552,131.24582,358.00854,51.757683,367.405,29.849749,
15416.667,0.1983613722,369.17758,152.35446,360.60974,131.24429,357.98395,51.766323,367.23993,29.776043,
15433.333,0.1879102989,369.23776,152.44235,360.62607,131.27145,357.90494,51.766254,367.06061,29.738619,
15450,0.1774592255,369.0701,152.53781,360.56519,131.29196,357.88577,51.777363,366.94092,29.684113,
15466.667,0.1670081522,368.92459,152.65152,360.54001,131.33586,357.89993,51.78231,366.94043,29.676657,
15483.333,0.1565570788,368.86115,152.72935,360.50119,131.36691,357.90622,51.751984,366.97516,29.650404,
15500,0.1461060055,368.83301,152.81787,360.50589,131.38155,357.879,51.729797,366.84433,29.572725,
15516.667,0.1356549321,368.82779,152.82571,360.54309,131.34142,357.83374,51.731232,366.70691,29.484419,
15533.333,0.1252038588,368.85699,152.81717,360.56799,131.31134,357.82126,51.636105,366.62146,29.416319,
15550,0.1147527854,368.81049,152.84622,360.58444,131.27992,357.8356,51.59436,366.5939,29.330412,
15566.667,0.1043017121,368.70084,152.90991,360.55606,131.25446,357.87033,51.532314,366.59149,29.251741,
15583.333,0.09385063871,368.58157,152.95128,360.52921,131.2494,357.88593,51.474396,366.57721,29.152348,
15600,0.08339956536,368.56851,152.96384,360.52728,131.21298,357.897,51.406837,366.52856,29.046749,
15616.667,0.07294849201,368.62225,152.95479,360.56732,131.17989,357.85474,51.330544,366.47382,28.931908,
15633.333,0.06249741865,368.6232,152.95235,360.59525,131.12985,357.85968,51.271599,366.41748,28.850006,
15650,0.0520463453,368.599,152.95848,360.59039,131.14369,357.85703,51.236942,366.37637,28.772976,
15666.667,0.04159527195,368.42252,153.04485,360.47482,131.17725,357.86859,51.222626,366.37469,28.743557,
15683.333,0.03114419859,368.1622,153.15688,360.34903,131.20607,357.94806,51.225666,366.50473,28.721964,
15700,0.02069312524,367.89969,153.28497,360.21362,131.26546,358.04291,51.256161,366.62051,28.731655,
15716.667,0.01024205189,367.69025,153.40919,360.09735,131.31891,358.06888,51.287968,366.67047,28.748379,
15733.333,0.0523598775,367.73148,153.48123,360.13794,131.36206,358.03522,51.316269,366.55792,28.736422,
15750,3.612831552,367.87576,153.4133,360.24777,131.38744,357.91473,51.363823,366.35983,28.730513,
15766.667,7.330382858,368.7182,152.71297,360.37701,131.25676,357.88638,51.667397,366.18546,28.986534,
15783.333,11.04793417,371.03427,151.03125,360.95255,130.76419,358.41284,52.46698,367.58615,30.358278,
15800,14.60840584,374.3541,148.22052,361.8215,129.98273,359.6908,53.681034,371.3208,33.430019,
15816.667,18.32595715,376.96899,145.35378,362.61691,129.30038,361.20282,54.821243,374.64502,36.346081,
15833.333,18.54501165,378.41525,143.061,362.98685,128.81511,362.37161,55.769455,377.24808,39.086468,
15850,18.55546272,379.29453,141.15503,363.02094,128.47223,363.28485,56.56955,379.21646,41.57922,
15866.667,18.56591379,379.98575,139.28143,362.90628,128.14693,363.97479,57.213032,380.6853,43.870731,
15883.333,18.57636487,380.57376,137.94012,363.07941,127.83504,364.53964,57.572124,381.67682,45.309048,
15900,18.58681594,380.98148,137.16624,363.29126,127.7121,364.83365,57.816662,382.13937,46.155735,
15916.667,18.59726701,381.56717,136.1543,363.49725,127.58555,365.07074,58.11372,382.5683,47.203133,
15933.333,18.60771809,381.7901,135.55939,363.58261,127.54483,365.18869,58.293465,382.76401,47.777397,
15950,18.61816916,381.6694,135.48169,363.4906,127.63447,365.06796,58.396412,382.66641,48.086269,
15966.667,18.62862023,381.57025,135.53702,363.35361,127.78498,365.04599,58.515682,382.75992,48.489258,
15983.333,18.63907131,381.4657,135.66626,363.245,127.92036,365.00681,58.543354,382.71408,48.577347,
16000,18.64952238,381.46518,135.76181,363.21103,128.05978,364.86346,58.6105,382.55447,48.563839,
16016.667,18.65997345,381.41443,135.88425,363.16177,128.18483,364.76041,58.678288,382.4964,48.670444,
16033.333,18.67042453,381.3696,136.00381,363.0795,128.31076,364.69693,58.722836,382.41882,48.761845,
16050,18.6808756,381.31458,136.12161,363.0528,128.40079,364.61917,58.781357,382.38339,48.821857,
16066.667,18.69132667,381.27585,136.19626,363.02997,128.45834,364.59369,58.785168,382.31799,48.808128,
16083.333,18.70177775,381.21304,136.24281,363.02151,128.46175,364.57867,58.749081,382.29074,48.846645,
16100,18.71222882,381.19449,136.23039,363.02859,128.46588,364.56253,58.696148,382.24158,48.771927,
16116.667,18.72267989,381.17514,136.17706,363.00781,128.42317,364.56497,58.583378,382.23047,48.715714,
16133.333,18.73313096,381.16345,136.11874,363.03378,128.36443,364.56934,58.466484,382.22272,48.631535,
16150,18.74358204,381.15552,136.07883,363.03506,128.29478,364.59146,58.341713,382.20557,48.543468,
16166.667,18.75403311,381.12845,135.98695,363.04218,128.21074,364.57388,58.195854,382.18225,48.426346,
16183.333,18.76448418,381.10187,135.916,363.02463,128.13448,364.55698,58.037445,382.14911,48.265533,
16200,18.77493526,381.08698,135.82278,363.01624,128.0425,364.52191,57.922073,382.08618,48.169098,
16216.667,18.78538633,381.09729,135.77563,362.99405,128.00421,364.46579,57.822041,382.05801,48.065517,
16233.333,18.7958374,381.09293,135.73706,362.97278,127.96336,364.40167,57.721546,381.98389,47.946716,
16250,18.80628848,381.16022,135.68794,363.02377,127.92658,364.34497,57.601738,381.92386,47.82695,
16266.667,18.81673955,381.12106,136.50362,363.10184,128.10924,364.0228,57.112289,381.50162,46.71471,
16283.333,18.82719062,379.55392,139.53387,362.79733,128.74234,362.89731,55.727585,379.70795,43.445229,
16300,18.8376417,377.17624,142.89122,362.1218,129.49835,360.95123,54.344624,376.12158,39.181084,
16316.667,18.84809277,375.02588,145.81596,361.48511,130.11736,359.36664,53.194443,373.07416,35.945625,
16333.333,15.81268302,372.83218,148.40341,361.02603,130.61569,358.07706,52.288395,370.02927,33.172703,
16350,12.09513171,371.24173,150.14894,360.78049,130.92879,357.39511,51.972527,367.9967,31.649767,
16366.667,8.37758041,370.90842,150.66493,360.76419,130.98709,357.56488,52.022762,368.1232,31.467163,
16383.333,4.817108735,370.96609,150.72119,360.79852,130.97577,357.97839,52.141945,368.73804,31.58901,
16400,1.099557429,370.59351,151.01532,360.75339,131.08987,358.16019,52.225571,368.88422,31.502831,
16416.666,0.3062164493,369.97687,151.40175,360.5524,131.19148,357.97339,52.169186,368.43219,31.226143,
16433.334,0.2957653759,369.67432,151.56462,360.39209,131.20081,357.7756,52.06081,367.86185,30.840076,
16450,0.2853143025,369.67499,151.60437,360.49326,131.16124,357.80853,51.979462,367.79388,30.606201,
16466.666,0.2748632292,369.74167,151.65836,360.66336,131.14616,357.96063,51.932842,367.87851,30.494518,
16483.334,0.2644121558,369.80429,151.6825,360.75937,131.10216,358.04391,51.91515,367.84479,30.338402,
16500,0.2539610825,369.76233,151.73955,360.72696,131.14221,358.056,51.899197,367.83264,30.298422,
16516.666,0.2435100091,369.47757,151.92549,360.65863,131.15884,358.0838,51.893768,367.73935,30.195383,
16533.334,0.2330589358,369.15521,152.10355,360.54465,131.24789,358.08167,51.884384,367.64401,30.114277,
16550,0.2226078624,369.0527,152.23785,360.50769,131.28584,358.0773,51.893147,367.58624,30.022791,
16566.666,0.2121567891,369.07242,152.29976,360.5762,131.26947,358.08453,51.866932,367.55249,30.007519,
16583.334,0.2017057157,369.17203,152.34744,360.62933,131.29617,358.02948,51.894825,367.39688,29.935907,
16600,0.1912546424,369.17065,152.4433,360.64404,131.30978,357.96573,51.91058,367.19583,29.891151,
16616.666,0.180803569,368.96567,152.57266,360.59259,131.3828,357.96579,51.928963,367.15848,29.883415,
16633.334,0.1703524957,368.83679,152.71106,360.53659,131.42955,357.99951,51.95602,367.17221,29.866611,
16650,0.1599014223,368.73712,152.79163,360.50323,131.42052,358.00287,51.930965,367.16336,29.835222,
16666.666,0.149450349,368.74496,152.80678,360.50403,131.40555,357.96948,51.852226,367.07193,29.747856,
16683.334,0.1389992756,368.74579,152.81627,360.54691,131.36147,357.91876,51.801212,366.91534,29.639441,
16700,0.1285482022,368.7572,152.82701,360.54858,131.29393,357.8884,51.752777,366.81668,29.506063,
16716.666,0.1180971289,368.70941,152.86279,360.56992,131.27596,357.92529,51.687176,366.81088,29.431116,
16733.334,0.1076460555,368.60095,152.90109,360.5444,131.26401,357.96286,51.608471,366.80984,29.330559,
16750,0.09719498219,368.5108,152.96135,360.5318,131.25206,357.98248,51.534698,366.81268,29.263731,
16766.666,0.08674390883,368.52426,152.9715,360.53873,131.2039,357.9621,51.448483,366.72754,29.149664,
16783.334,0.07629283548,368.53232,152.99744,360.57553,131.18991,357.92908,51.39204,366.61044,29.022123,
16800,0.06584176213,368.53177,153.03307,360.56729,131.20393,357.91724,51.338413,366.56421,28.961651,
16816.666,0.05539068877,368.45505,153.1068,360.58432,131.19496,357.92834,51.321354,366.54172,28.895029,
16833.334,0.04493961542,368.38873,153.16797,360.48956,131.23569,357.96115,51.347851,366.55554,28.895178,
16850,0.03448854207,368.11707,153.31049,360.37427,131.26428,357.9895,51.346851,366.6424,28.900398,
16866.666,0.02403746871,367.84186,153.43399,360.22443,131.33041,358.08585,51.349251,366.76779,28.902788,
16883.334,0.01358639536,367.70236,153.53989,360.13724,131.39725,358.09131,51.383224,366.79712,28.916252,
16900,0.003135322006,367.65292,153.64288,360.16321,131.44159,358.07825,51.409733,366.71893,28.902403,
16916.666,2.460914246,367.77988,153.67004,360.29218,131.46619,357.99353,51.46207,366.55606,28.909735,
16933.334,6.178465552,368.50235,153.03746,360.37173,131.35442,357.9425,51.663006,366.34525,29.056915,
16950,9.896016858,370.55212,151.53256,360.87228,130.8737,358.35095,52.360218,367.35202,30.214054,
16966.666,13.45648853,373.9426,148.78789,361.73938,130.14172,359.51743,53.481617,370.74438,32.97797,
16983.334,17.17403984,376.6347,145.89072,362.58069,129.41597,361.00876,54.621536,374.17917,35.893482,
17000,18.5416673,378.27026,143.53192,363.0332,128.8593,362.23611,55.590744,376.9259,38.746464,
17016.666,18.55211838,379.20441,141.54912,363.0708,128.47044,363.16281,56.376923,378.95432,41.231758,
17033.334,18.56256945,379.85239,139.61612,362.96512,128.11516,363.87158,57.033596,380.44177,43.524101,
17050,18.57302052,380.52383,138.08621,363.10068,127.76388,364.5087,57.448956,381.63455,45.226292,
17066.666,18.5834716,380.98734,137.09384,363.29135,127.57902,364.83936,57.713055,382.15884,46.231705,
17083.334,18.59392267,381.65857,135.9678,363.55856,127.41431,365.1228,58.037884,382.66833,47.407955,
17100,18.60437374,381.97711,135.22806,363.69852,127.32153,365.25253,58.236515,382.91537,48.048672,
17116.666,18.61482482,381.79266,135.23393,363.53668,127.44576,365.12045,58.293701,382.78867,48.286259,
17133.334,18.62527589,381.53723,135.38416,363.33334,127.61584,365.06473,58.358685,382.77914,48.536263,
17150,18.63572696,381.4054,135.54587,363.20767,127.76195,365.05585,58.442589,382.81863,48.712967,
17166.666,18.64617804,381.44769,135.61496,363.21027,127.88658,364.95224,58.500275,382.69965,48.751808,
17183.334,18.65662911,381.4545,135.71848,363.15253,128.04471,364.82706,58.637547,382.60306,48.838539,
17200,18.66708018,381.3837,135.89059,363.11395,128.18669,364.74893,58.712238,382.52448,48.941982,
17216.666,18.67753126,381.29929,135.98804,363.04523,128.29446,364.69427,58.800972,382.49118,49.038395,
17233.334,18.68798233,381.21616,136.11407,363.03665,128.37915,364.65973,58.838467,382.45676,49.095291,
17250,18.6984334,381.17459,136.13968,363.00372,128.44421,364.64615,58.851784,382.42746,49.130581,
17266.666,18.70888447,381.1662,136.17352,363.00745,128.46805,364.6322,58.815456,382.38293,49.140034,
17283.334,18.71933555,381.14313,136.14749,363.02679,128.44151,364.647,58.785145,382.40384,49.051567,
17300,18.72978662,381.11887,136.12695,363.03656,128.41261,364.65842,58.708855,382.38782,49.007038,
17316.666,18.74023769,381.10559,136.07007,363.04663,128.3588,364.66971,58.569199,382.36414,48.90741,
17333.334,18.75068877,381.07999,135.98279,363.0296,128.2626,364.65308,58.447296,382.32916,48.763966,
